H,title,date,author,article_id,content,link,attachments,university,department,category
,2025학년도 여름 계절수업 수강료 납부 안내,2025.05.15,컴퓨터공학과,526003,"2025학년도 여름 계절수업 수강료 납부 방법을 다음과 같이 알려드리니 수강신청한 학생은 기간 내 납부하여 불이익없기 바랍니다. 가. 고지서 출력 및 납부기간: 2025. 5. 20.(화) 09:00 ~ 5. 22.(목) 17:00 (※ 납부기간 추가 연장 불가, 미납자 수강신청내역 삭제) 나. 고지서 출력경로 홈페이지>K-Cloud>로그인>학부생서비스>교과>수업>계절학기 수강료 납부고지서 다. 행정사항 (1) 수강신청을 하고 수강료를 기한 내 납부하지 않은 학생의 수강신청 내역은 삭제함 (추가 납부기간 없음) (2) 미납으로 발생한 잔여석 추가 수강신청 실시 - 잔여석 추가 수강신청기간: 2025. 5. 28.(수) 10:00 ~ 5. 29.(목) 18:00 [2일간] - 잔여석 수강신청자 수강료 납부기간: 2025. 6. 4.(수) 09:00 ~ 6. 5.(목) 17:00 [2일간]붙임 2025학년도 여름 계절수업 수강료 납부 안내 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=526003&article.offset=0&articleLimit=10,['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=526003&attachNo=547774'],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025년 SW중심대학사업단 근로장학생 모집,2025.05.12,컴퓨터공학과,525449,"SW중심대학 사업단에서 월활한 사업진행을 위해서 사업단 업무지원을 할 근로장학생을 모집합니다. (모집인원 2명)1) 업무내용 : ㄱ) 사업단 업무지원 ㄴ) 사업단 홍보 등2) 장학금 : 시급 10,030 원 * 40 시간/월 3) 지급기간 : 월 단위로 연장 될 수 있음. (근무상황부 작성 필요) * 6월 2일부터 근무 시작 4) 기타 : - 재학생에 한하며, 다른 근로장학(국가근로, 학부연구생장학생 등)과 중복해서 지원 안됨. - 신청자에 한해서 수시로 면접 후 선발 예정(조기 마감 가능) - SW중심대학 사업 참여 경험 혹은 연계전공 학생들 우선 선발 예정. (사업단 업무지원 및 홍보 등을 위해서) - 근무요일 및 시간은 공강시간을 고려하여 사업단에서 요청할 수 있음 5) 우대사항 : - 컴퓨터공학과 및 AI융합학과, 디지털밀리터리학과 재학생 - 위 학과 학생회 또는 동아리 활동 유경험자 - 유튜브 제작 가능자 (영상제작 및 편집 유경험자)※ [공지사항]-[온라인신청] 에서 지원 가능. 신청자에 한하여 선착순으로 면접을 진행하고 개별 연락 예정* 문의처) 033-250-7910https://sw.kangwon.ac.kr/index.php?mt=page&mp=5_1&mm=oxbbs&oxid=1&cpage=1&key=&val=&CAT_ID=&BID=1204&cmd=view",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=525449&article.offset=0&articleLimit=10,[],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025학년도 진로탐색 인턴십 신청 안내,2025.05.12,컴퓨터공학과,525427,"저학년의 직무경험을 통한 조기 진로 결정을 위하여 2025학년도 진로탐색 인턴십을 운영하니 많은 관심과 참여 바랍니다. 가. 모집기간: 2025. 5. 26.(월) ~ 2025. 5. 30.(금) 나. 참여대상: 프로그램의 참여를 희망하는 춘천캠퍼스 1~2학년 재학생 38명 다. 신청방법: 취업지원과 홈페이지-취업프로그램에서 지원하기 ※ 지원서류: 참가신청서(붙임1), 개인정보활용동의서(붙임2) 라. 운영방법: 참여기관에서 직무교육 및 직무실습 등 참여 마. 참여기관 및 모집인원기관명모집인원(명)인턴십 운영기간비고강원관광재단32025. 6. 24.(화)~ 7. 7.(월)한국국토정보공사152025. 6. 30.(월)~ 7. 11.(금)강원보건환경연구원202025. 7. 14.(월)~ 7. 25.(금)계38 ※ 향후 참여기관이 추가 될 수 있으며, 기관별 모집 인원이 가감될 수 있음. 바. 인턴십 세부운영 절차 < 인턴십 세부운영 절차 > 신청서 제출참여기관 배정인턴십 운영실습비 지급 취업지원과 프로그램 신청(기관 1-2순위) 참여기관 학생 배정①전공관련②전(全)학년도 성적기관: 직무교육, 출결, 평가표 등 학생: 결과보고서 학교 부담금 및 장학금 신청서 제출학생→취업지원과취업지원과→기관, 학생학생↔기관기관→대학→기관학생→대학→학생 사. 기타사항 1) 주5일(1일 8시간), 2주(80시간) 과정의 100%이상 출석 75만원 장학금 지급 예정 2) 인턴십 결과보고서 및 장학금 신청서는 인턴십 종료 일까지 붙임3,4에 의거 취업지원과 담당자 tenor1016@kangwon.ac.kr에게 제출 붙임 2025학년도 진로탐색 인턴십 운영 계획 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=525427&article.offset=0&articleLimit=10,['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=525427&attachNo=546957'],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025년 이공계 대학생 연구 경력 탐색 과정 개최 안내,2025.05.09,컴퓨터공학과,525293,"강원대학교와 국가과학기술인력개발원(KIRD) 공동 주관으로 「이공계 대학생 연구 경력 탐색 과정」을 아래와 같이 개최하오니 관심있는 학생들의 많은 참여 바랍니다. 가. 일 시: 2025. 5. 28.(수) 14:30~18:00 나. 대 상: 이공계 관련 학과 재학생 50명 다. 장 소: 강원대학교 춘천캠퍼스 글로벌경영관 AMP홀 라. 신청기간 및 신청방법 - 신청기간: 2025. 5. 8.(목)~ 5. 21.(수) 17:00까지 ➞알파캠퍼스 홈페이지 - 신청방법: KIRD 알파캠퍼스(https://alpha-campus.kr)에 접속 후 개별 수강신청 회원가입 및 로그인➞과정탐색 클릭 → 이공계 대학생연구 경력 탐색 과정 검색➞이공계 대학생 연구 경력 탐색 과정(강원대) 클릭➞수강신청클릭 마. 교육일정시간소요시간내용비고14:30-14:4010분등록 및 오리엔테이션14:40-16:0080분대학원 진학의 의미와 경력경로 설계 전략16:00-16:1010분휴 식16:10-16:4030분경력개발 사례 - 대기업16:40-17:1030분경력개발 사례 - 출연(연)17:10-17:4030분경력개발 사례 - 대학원 진학17:40-18:0020분만족도 조사 및 수료안내 바. 참여자 혜택 및 문의처 - 참가자 전원 간식 제공 - 우수 참가자 15명 스타벅스 기프트카드 제공(3만원권 5명, 1만원권 10명) - 문의: 042-820-4049(국가과학기술인력개발원 권혁상 주무관)붙임 1. 참가안내문 1부. 2. 카드뉴스 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=525293&article.offset=0&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=525293&attachNo=546664', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=525293&attachNo=546665']",강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025학년도 1학기 실습형 학습역량 강화 특강 프로그램 안내,2025.05.07,컴퓨터공학과,525006,교육혁신본부 학생중심교육센터에서 강원대 학생의 다양한 학습 역량을 강화하기 위해 『2025학년도 1학기 실습형 학습역량 강화 특강』프로그램을 다음과 같이 시행하오니 많은 참여 바랍니다. 가. 프로그램명: 2025학년도 1학기 실습형 학습역량 강화 특강 나. 특강 주제: 스피치 특강 다. 신청 기간: 2025. 5. 7.(수) ~ 5. 21.(수) 오전 10시까지 라. 신청 방법: K-Proud를 통한 신청 (https://url.kr/2k7q22) 마. 세부 내용 캠퍼스장소 및 일시모집인원춘천경영대학 2호관 110호2025. 5. 26.(월) 14:00 ~ 16:00 학부재학생 30명(선착순),https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=525006&article.offset=0&articleLimit=10,[],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025 Global Sports Day 행사 안내,2025.05.02,컴퓨터공학과,524838,"우리 대학 국제교류과에서는 외국인 유학생 체육대회인 「2025 Global Sports Day」를 개최합니다. 우리 학과 재학생의 많은 관심과 참여 바랍니다. 가. 행 사 명 : 2025 Global Sports Day 나. 운영주관 : 국제교류과, 학생자치발전위원회 다. 일 시 : 2025. 5. 15.(목) 13:00 ~ 17:00 라. 장 소 : 백령스포츠센터 2층 체육관 마. 참가대상 : 외국인 유학생(학부, 대학원, 교환학생) 및 한국인 학생 바. 행사내용 1) 스포츠게임 7종 (피구, 버블 축구, 훌라후프 릴레이, 2인 3각, 림보, 줄다리기, 미션 계주) 2) K-POP 랜덤 플레이 댄스 3) 경품 추첨 4) 간식 제공 사. 신청방법 : 구글폼 1) 외국인 학생: (https://forms.gle/pykqTBJcsxE3Vs3U7) 2) 한국인 학생: (https://forms.gle/cyAgBJvVPwHWkLaFA)붙임: Global Sports Day 행사 안내 (학생배포용) 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=524838&article.offset=0&articleLimit=10,['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=524838&attachNo=545904'],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,선후배 진로지도 멘토링 프로그램「키멘;KNU-멘토링」안내,2025.04.30,컴퓨터공학과,524640,"재학생 및 졸업생 선배와의 교류 활동 및 경험 공유를 통해 신입생의 취업 및 진로탐색 기회를 제공하고자 선후배 진로지도 멘토링 프로그램「키멘;KNU-멘토링」을 다음과 같이 운영하오니 학생들의 많은 관심과 신청 바랍니다.가. 프로그램 개요 구 분내 용프로그램명선후배 진로지도 멘토링 프로그램 「키멘;KNU-멘토링」운영기간2025. 5. 12.(월)~6. 1.(일) 운영방법같은 학부·학과·전공의 재학생(멘토) 1명과 신입생(멘티) 2~3명이 한 팀을 구성하여 운영기간 동안 멘토링 활동이수조건· 활동 횟수(3회) 및 시간(12시간) 충족· 활동결과보고서 제출 및 보고· 필수활동 및 3가지 이상의 선택활동 충족 ※ 상세 활동내용 (붙임1) 참조참여혜택· 이수조건 충족 시 멘토에게 장학금 지급 ※ 멘티 2명: 20만원, 멘티 3명: 25만원· 우수팀 선정하여 장학금 지급 나. 프로그램 신청 구 분내 용신청기간2025. 5. 1.(목) 09:00~5. 8.(목) 18:00모집인원24~30팀(총 90여명) ※ 신청자 많을 경우, 조기 마감신청자격같은 학부·학과·전공 소속의 재학생-신입생 · 멘토: 재학생(직전학기 평점 3.0이상), 멘티: 2025학년도 신입생신청방법멘토가 네이버폼(https://naver.me/Fk7QuGJg) 우선 신청 후참가신청서(붙임2)는 담당자 이메일(lsm0821@kangwon.ac.kr)로 제출선발기준1순위 팀 인원순, 2순위 지원신청순으로 선발 ※ 단, 지원서의 내용이 부적합 또는 무성의하게 작성된 경우 선발 제외선발결과취업관리시스템 공지사항 게시, 선발팀(멘토) 문자 전송 붙임: 프로그램 참가 신청서 1부.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=524640&article.offset=0&articleLimit=10,['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=524640&attachNo=545600'],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025 학생 포트폴리오 경진대회 참가자 모집 안내,2025.04.30,컴퓨터공학과,524482,"우리 대학 공학교육혁신센터에서는 취업 및 진학 인터뷰에 유용하게 활용 될 수 있는 포트폴리오 작성 동기 부여 및 개인 역량 강화를 위하여,「2025 학생 포트폴리오 경진대회」를 다음과 같이 개최하오니 관심 있는 학생들의 많은 참여 바랍니다. 가. 프로그램: 2025 학생 포트폴리오 경진대회 나. 참가대상: 문화예술․공과대학(공학계열), IT대학 3~4학년 재학생 다. 진행일정 NO내용일정세부내용1참가 신청2025. 5. 19.(월)까지- 공학교육혁신센터 홈페이지 온라인 신청2포트폴리오작성법 특강2025. 5. 23.(금) 16:00- 신청자에 한하여 별도 안내 예정특강 미참여자도 경진대회 참가 가능3학생 포트폴리오작품 제출2025. 6. 30.(월)까지제출서류① 참가신청서: 공학교육인증과정 이수 여부를 반드시 기재② 학생포트폴리오 -1분야: 학생포트폴리오 원본 자료철 또는 CD, USB 등의 저장 매체를 활용한 e-포트폴리오 -2분야~4분야: 파워포인트(PPT) 파일4작품 심사2025. 7. 1(화)~7. 7.(월)- 포트폴리오 심사5결과 발표2025. 7. 8.(화)- 수상자 홈페이지 공고 및 개별 연락 6전국대회진출 작품 제출2025. 7. 18.(금)까지교내 심사를 통하여 선발된 최대 5개의 작품을 한국공학교육인증원에 제출7전국대회 심사2025년 7~8월 중한국공학교육인증원 포트폴리오 심사8전국대회시상식 및 전시2025년 10월한국공학교육인증원 안내 예정 ※ 상기 일정은 공학교육혁신센터, 한국공학교육인증원 사정에 따라 변경될 수 있음.4. 시상내역 NO상격대상(명)상금(원)소계비고1금상1300,000300,000※ 선정된 포트폴리오의 개수와 완성도에 따라 기존의 수상금과 상장 수는 변동될 수 있음2은상2200,000400,0003동상2100,000200,000합 계900,000붙임 1. 2025 학생 포트폴리오 경진대회 안내문 1부. 2. 학생 포트폴리오 경진대회 참가신청서 1부.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=524482&article.offset=0&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=524482&attachNo=545378', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=524482&attachNo=545379']",강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,학생들을 위한 정보화본부 주요 정보서비스 안내,2025.04.28,컴퓨터공학과,524290,,https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=524290&article.offset=0&articleLimit=10,[],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025학년도 여름 계절수업 시간표 및 수강신청 안내,2025.04.25,컴퓨터공학과,516526,2025학년도 여름 계절수업 시간표 및 수강신청 안내사항을 붙임과 같이 안내하오니 수강을 희망하는 학생은 기간 내 신청 바랍니다. ○ 2025학년도 여름 계절수업 주요일정 - 수업운영(15일간): 6. 25.(수) ~ 7. 15.(화) - 수강신청: 5. 7.(수) ~ 5. 9.(금) - 고지서출력 및 등록금 납부: 5. 20.(화) ~ 5. 22.(목)붙임 1. 2025학년도 여름 계절수업 운영 계획 공고문 1부. 2. 2025학년도 여름 계절수업 시간표 확정 1부. 끝.,https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=516526&article.offset=0&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=516526&attachNo=539615', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=516526&attachNo=539616']",강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025학년도 상반기 축제 '찬란(燦瀾)' 행사 안내,2025.04.24,컴퓨터공학과,515278,"2025학년도 총학생회비상대책위원회에서 공동체 의식을 함양하고 대학생활의 만족도를 제고하기 위해 상반기 축제를 다음과 같이 개최하오니 많은 참여를 바랍니다. 가. 행사명: 2025학년도 상반기 축제『찬란(燦瀾): 빛나는 물결이, 큰 파도를』 나. 일 시: 2025. 4. 28.(월)∼4. 30.(수)〔3일간〕 다. 장 소: 미래광장 및 함인섭 광장, 연적지 일대 등 라. 주요행사 내용구분주요 내용장소상시운영(4.28.~4.30.)• (찬란한 만남 : 부스행사) 비대위, 학생참여 부스, 교내외 기관 등 34개• (찬란한 인연: 푸드존) 전통주 시음회, 푸트트럭(10대) 등• (찬란한 추억: 포토존) 연적지·미래광장 경관 조명, 등신대 및 인생네컷 포토부스(1개), 포토존 트러스(1개), 엽서길 등미래광장, 함인섭광장,연적지 일대주점운영(4.29.~4.30.)• (찬란의 파동: 주점) 미래광장 내 주점운영을 통해 구성원간 공동체 의식 함양(테이블 160개, 사전 선착순 팔찌 배부 및 경품 행사 등)미래광장공연(4.28.)• (찬란한 청춘: 버스킹공연) 재학생 및 동아리 대상 밴드(노래), 댄스 등 공연 10개팀함인섭 광장 마. 기타 안내사항 1) 행사장 주변 차량주차를 자제하여 주시고 특히, 개인형(공유형포함) 이동장치 안전운행을 위해 안전모 착용, 음주운전 금지, 전동킥보드 전용주차구역 이용 등 교통 및 학생안전에 유의 2) 주점운영에 따른 과도한 음주 지양, 축제 기간 중 절도·폭언·폭행(성폭행 포함) 등 각종 범죄 및 사고 예방을 위한 학생지도 및 홍보 강화 3)【주차통제】미래광장 주점 및 푸드트럭 운영에 따라 2025.4.28.(월) 18:00~4.30.(수) 24시까지 천지관~실사구시관~미래광장 버스정류장 인근 주차장 통제 협조붙임 2025학년도 상반기 축제(찬란) 행사기획안 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=515278&article.offset=10&articleLimit=10,['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=515278&attachNo=539599'],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,[펄어비스]2025학년도 하계 인턴십 채용설명회 개최 안내,2025.04.23,컴퓨터공학과,513294,"일자리 정보에 취약한 취업 준비 재학생 및 미취업 졸업생에게 양질의 취업 정보를 제공하고진로 설계에 도움을 주기 위한 2025학년도 1학기 채용 행사를 다음과 같이 개최하오니, 많은 참여 바랍니다.1. 행사개요「펄어비스」 2025년 펄어비스 여름 인턴십 채용설명회일 시2025. 5. 13.(화) 11:00~12:00장 소글로벌경영관 AMP 컨퍼런스홀주요내용기업 소개, 채용 전형 안내, Q&A 등기업소개펄어비스는 150개국 5천만명 이상의 유저에게 ‘검은사막’이라는 게임을 서비스하고 있는 게임 개발사입니다. 검은사막의 성공을 기반으로 AAA게임 신작 3종(붉은사막, 도깨비, 플랜8)도 개발하고 있습니다.채용직무여름 인턴십(아트/게임디자인/경영/개발/서비스사업/엔지니어링)채용일정2025. 4. 28.(월) ~ 5. 14.(수)참여신청https://naver.me/xY4jHkMD~ 5. 12.(월)까지 ※ 상시 운영됨에 따라 기업 추가 또는 세부 일정이 변경될 수 있음.2. 참여방법: 온라인 사전신청 또는 당일 현장신청 3. 요청사항: 관심있는 학생들이 참여할 수 있도록 학과 게시판 및 단톡방 등에 공지 요망4. 문 의: 취업지원과 대학일자리플러스센터 김수정(033-250-7785)",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=513294&article.offset=10&articleLimit=10,[],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025학년도 2학기 부·복수전공 신청 안내,2025.04.22,컴퓨터공학과,511756,"2025학년도 2학기 부·복수전공 이수예정자 선발 계획에 따라 신청일정 및 선발기준을 안내하오니, 많은 신청 바랍니다.가. 지원자격: 신청 마감일 현재 2개(편입생은 1개) 이상의 정규학기를 이수하였거나, 이수 예정인 재학생 및 휴학생 ※제외대상 ① 신청 마감일이 속한 학기에 수료 또는 졸업 예정인 학생 ② 학사학위취득유예 학생나. 신청기간: 2025. 5. 12.(월) 10:00 ~ 5. 22.(목) 18:00다. 신청제한: 매학기 부전공 또는 복수전공으로 최대 2개까지 신청 가능라. 신청방법: K-Cloud > 학부생서비스 > 학적 > 부·복수전공 신청 및 확인붙임 1. 2025학년도 2학기 부·복수전공 신청 안내문 1부. 2. 2025학년도 2학기 부·복수전공 이수예정자 선발 기준(춘천, 삼척) 각 1부. 3. K-Cloud 부·복수전공 신청 방법 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=511756&article.offset=10&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=511756&attachNo=538979', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=511756&attachNo=538980', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=511756&attachNo=538981', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=511756&attachNo=539185']",강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,「삼성 청년 SW·AI 아카데미(SSAFY)」모집 설명회 개최 및 지원서 작성 컨설팅 안내,2025.04.21,컴퓨터공학과,510328,"취업 경쟁력 강화를 위한 SW·AI 교육 및 취업지원 서비스를 제공하는「삼성 청년 SW·AI 아카데미(SSAFY)」모집 설명회 개최 및 지원서 작성 컨설팅을 진행하오니 많은 참여 바랍니다.1. 교육명: 삼성 청년 SW·AI 아카데미(SSAFY)2. 주요내용: 전문 SW·AI 무료 교육, 교육지원금 지급(월 100만원), 우수교육생 연수 기회, 진로상담 및 취업지원서비스 제공 ※ 세부 내용 붙임 2 참고3. 대상: 강원대학교 재학생, 졸업예정자 및 졸업생 ※ 전공무관4. 설명회 일시 및 장소: 2025. 4. 29.(화) 15:00 ~ 17:00 / 문화예술 · 공과대학 사이버랩삼성 청년 SW·AI 아카데미(SSAFY) 교육 참여 희망자를 위한 지원서 작성 컨설팅 ▸설명회 신청자 중 지원서 컨설팅 희망자에 한하여 컨설팅 지원 ▸지원서 작성을 위한 개별/집단 컨설팅5. 설명회 및 지원서 작성 컨설팅 신청: https://naver.me/5UEft7yZ 6. 문의 : 강원대학교 대학일자리플러스센터 김태형 컨설턴트(033-250-7766)붙임: 삼성 청년 SW 아카데미(SSAFY) 안내 1부. 끝.",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=510328&article.offset=10&articleLimit=10,['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=510328&attachNo=538748'],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025학년도 재학생 무료 모의 어학시험 실시 안내,2025.04.16,컴퓨터공학과,502142,"국제교류처 언어연수과에서는 재학생의 어학능력 향상 및 취업 역량 강화를 위하여 전교생 대상 무료 모의 어학시험을 아래와 같이 실시하고자 하오니, 우리 대학 재학생이 시험에 많이 응시할 수 있도록 적극 홍보해 주시기 바랍니다. 1. 신청대상 : 강원대학교 재학생(학부, 대학원생) 2. 접수기간 : 2025. 4. 16.(수) ~ 2025. 5. 9.(금) 3. 응시기간 : 2025. 5. 12.(월) ~ 2025. 6. 13.(금) ※ 기간 중 아무 때나 응시 가능 4. 내 용 시험명신청인원결과확인비 고모의토익인원 제한 없음시험 종료후 바로 확인토익스피킹총 500명 한정시험 종료 1주일 후 응시 사이트에서 결과 확인토익스피킹 또는 OPIC 중 택1(중복 응시 불가능) OPIC ※ 신청 후 응시 안내 문자 별도 발송 예정 5. 응시방법 : 온라인 응시 6. 응 시 료 : 무료 7. 신청방법 : 신청사이트(https://info.english.co.kr/brochure/1262) 접속 또는 홍보 전단지 QR코드 스캔 후 신청(강원대학교 국제교류처 홈페이지 공지사항에 게시) 8. 문 의 : 국제교류처 언어연수과 행정실(211호) / ☎. 033-250-7935",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=502142&article.offset=10&articleLimit=10,[],강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,2025 예비군 훈련 참가에 따른 공결 요청 방법 안내,2025.04.15,컴퓨터공학과,500454,컴퓨터공학과 및 컴퓨터학부 학생예비군 교육훈련 참가자 수강과목 공결 요청 방법을 다음과 같이 안내합니다.1. 컴퓨터공학과 전공 및 학문기초과목: 개별 공결신청 필요없음(*훈련참가자 명단 학과 교수님께 일괄 배부 예정)2. 교양 및 자선 과목 : 학생 개인별 수강 교과목 담당교수님께 직접 서류 제출하여 요청3. 제출 서류 (1) 공결 협조 요청 공문(첨부파일 출력) (2) 예비군 훈련 참가 확인서(예비군 홈페이지 https://www.yebigun1.mil.kr 출력) (3) 수강신청확인서(K-Cloud 출력),https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=500454&article.offset=10&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=500454&attachNo=537697', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=500454&attachNo=537698']",강원대학교 IT대학,컴퓨터공학과,학부 공지사항
,"2025년 예비군훈련(5.8, 5.9) 훈련명부 본인 서명 및 훈련 내용 확인 안내",2025.04.15,컴퓨터공학과,500412,"1. 훈련일정훈련일대학학과 및 전공5.8.(목)IT대학컴퓨터공학과5.9.(금)IT대학컴퓨터공학과, 컴퓨터과학전공, 컴퓨터정보통신공학전공, 전자공학과(전공), AI융합학과, 디지털밀리터리학과2. 안내사항 (1) 훈련명부 확인 및 본인 서명: ~ 2025.4.22(수)까지 학과 사무실(공6-410호) 방문 확인 (2) 훈련 대상자에서 누락된 학생은 예비군연대 연락 및 방문 (3) 훈련통지서는 훈련 2~4주전 개별 모바일(핸드폰) 발송 (4) 훈련연기: 훈련 전일까지 증빙서류 지참 예비군연대 방문신청 (5) 중식은 예비군훈련부대에서 도시락 일괄급식 ☞기타문의: 예비군연대(학군단2층)(☎)250-7020/70323. 훈련 개요 (1) 훈련일정: 2025.5.8.(목), 5.9.(금) ※훈련시간: 09:00 ~ 18:00(8H) (2) 훈련장소: 춘천과학화예비군훈련장(춘천시 송암동 54-3) (3) 훈련대상: 강원대학교 직장예비군연대에 편성된 자 - 대학(원)생 및 교수: 1 ~ 6년차 * 학기초과, 휴학, 제적, 수료, 졸업자 등 훈련대상 제외 (4) 훈련내용: 사격, 안보, 병기본, 시가지전투 등 (5) 개별일정: 모바일(문자), 학과 사무실, 예비군연대 확인4. 준수사항 (1) 훈련 입소시간 준수(09:00까지) / 09:00 이후 입소불가 (2) 규정된 복장착용: 예비군 복, 전투화(대여불가, 교환만 가능) - 예비군복에 규정되지 않은 불법사제 부착물 부착금지 (3) 신분증(주민등록증, 면허증 등)필히 지참(미소지 입소불가) - 모바일 신분증, 핸드폰 사진파일 가능 / 학생증은 불인정 (4) 훈련비 지급을 위한 계좌번호 확인 및 수정 ※예비군홈페이지(앱) 접속 -‘개인정보수정’* 예비군훈련명부 및 훈련장 이동 방법 : 첨부파일 참조",https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=view&articleNo=500412&article.offset=10&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=500412&attachNo=537665', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=500412&attachNo=537669', 'https://cse.kangwon.ac.kr/cse/community/undergraduate-notice.do?mode=download&articleNo=500412&attachNo=537670']",강원대학교 IT대학,컴퓨터공학과,학부 공지사항
